,Sample_0,Sample_1,Sample_2,Sample_3,Sample_4,Sample_5,Sample_6,Sample_7,Sample_8,Sample_9,Sample_10,Sample_11,Sample_12,Sample_13,Sample_14,Sample_15,Sample_16,Sample_17,Sample_18,Sample_19,Sample_20,Sample_21,Sample_22,Sample_23,Sample_24,Sample_25,Sample_26,Sample_27,Sample_28,Sample_29,Sample_30,Sample_31,Sample_32,Sample_33,Sample_34,Sample_35,Sample_36,Sample_37,Sample_38,Sample_39,Sample_40,Sample_41,Sample_42,Sample_43,Sample_44,Sample_45,Sample_46,Sample_47,Sample_48,Sample_49,Sample_50,Sample_51,Sample_52,Sample_53,Sample_54,Sample_55,Sample_56,Sample_57,Sample_58,Sample_59,Sample_60,Sample_61,Sample_62,Sample_63,Sample_64,Sample_65,Sample_66,Sample_67,Sample_68,Sample_69,Sample_70,Sample_71,Sample_72,Sample_73,Sample_74,Sample_75
Component_0,0.6059405099246236,2.220446049250313e-16,0.28725073131143,8.169589134892956e-12,2.220446049250313e-16,0.05170378817531164,2.220446049250313e-16,2.220446049250313e-16,0.10503605543969673,0.39083037569035045,2.220446049250313e-16,2.220446049250313e-16,0.001652022326300998,0.062849470330086,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.030099558115849096,0.050404709114355226,2.220446049250313e-16,0.3380474615697145,0.36931150023091397,0.6626215983129529,2.220446049250313e-16,2.220446049250313e-16,0.10311137310361104,2.220446049250313e-16,0.6756027069058272,2.220446049250313e-16,0.23109173163963675,0.9198561356922315,2.220446049250313e-16,0.29030211002995115,0.09289107800368725,2.220446049250313e-16,0.7897250583995883,0.6406720311194718,2.220446049250313e-16,2.220446049250313e-16,0.4358089308679031,2.220446049250313e-16,2.220446049250313e-16,0.2987100389893799,6.890677624812559e-10,0.00026394982822716006,2.220446049250313e-16,2.220446049250313e-16,0.14624015429559228,2.3269907296368735e-06,0.036412750444514676,0.24080583079687354,2.220446049250313e-16,0.3135311357561898,0.732888669389573,2.220446049250313e-16,2.220446049250313e-16,1.6581402037160663e-14,0.0010427886919609007,2.220446049250313e-16,0.07194229849603254,0.23109173163963675,0.4468665360713779,2.220446049250313e-16,0.0001120831826241594,0.08543599230373856,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.022807515859403174,0.02597122745533308,2.220446049250313e-16,0.00012354153068261365,0.05467060183770237,2.220446049250313e-16,0.07102064291366637
Component_1,0.7268936241570126,0.0003293296047270171,0.3681044923860789,0.1367630076573852,2.220446049250313e-16,0.23849941349315093,2.220446049250313e-16,2.220446049250313e-16,0.10893873724889398,0.34182902628057105,2.220446049250313e-16,0.2142214492492343,0.20825564618480621,0.10082757517471565,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.3129342767365959,0.21450242116335785,2.220446049250313e-16,2.220446049250313e-16,0.544946457727146,0.26016231214648766,2.220446049250313e-16,2.220446049250313e-16,0.33562306545696635,0.062022799973191926,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.17369526976167354,2.220446049250313e-16,0.4267017337371413,0.06703307349580778,2.220446049250313e-16,0.4354497009939865,0.22710211158195315,2.220446049250313e-16,0.24862458480242688,0.3544035622576238,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.5139887456479407,2.220446049250313e-16,0.780163391840641,1.4010547475109563e-11,2.220446049250313e-16,2.220446049250313e-16,0.6488948587928954,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.013643455997589614,2.220446049250313e-16,0.2936719204409129,2.220446049250313e-16,0.48815029720240843,2.220446049250313e-16,0.6333809789360302,0.11423811107669081,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.6903066665454132,2.220446049250313e-16,2.220446049250313e-16,0.7694098452694934,0.34944059365676716,2.220446049250313e-16,0.5452460103223808
Component_2,0.14785171861502774,0.06584094721345757,0.19148982010788854,0.07825209887533299,0.20387422395100763,0.28879107097728796,2.220446049250313e-16,2.220446049250313e-16,0.32326901001748554,0.12896679025813804,2.220446049250313e-16,0.459381267830135,0.45614053175214,0.30810211408794425,0.13695559258259968,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.21152708343273796,2.220446049250313e-16,2.220446049250313e-16,0.1712054410556581,0.11017497420472187,2.7969040421875135e-16,2.220446049250313e-16,2.220446049250313e-16,0.318087476899906,2.220446049250313e-16,4.047070091254531e-05,2.220446049250313e-16,3.699643937257232e-05,2.220446049250313e-16,0.1113370293954676,0.23514848439162306,0.2392032216603104,2.220446049250313e-16,3.207107046001429e-16,2.220446049250313e-16,0.06847779629129974,0.17892104735232417,0.13549978279169184,2.220446049250313e-16,0.08873947716704998,2.220446049250313e-16,0.2036923348728173,0.1376428691238302,2.220446049250313e-16,0.13695559258259968,0.425583095328409,0.03692959158355106,0.3450415904918193,2.220446049250313e-16,2.220446049250313e-16,0.23598763908339448,3.1163053988318298e-12,2.220446049250313e-16,2.220446049250313e-16,0.31122923196675406,0.020625026833408448,2.220446049250313e-16,0.36886016550193584,3.699643937257232e-05,0.26174364795793426,2.220446049250313e-16,0.5450358256272747,0.28302224842550544,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.4324214617622427,0.07345640514494799,2.220446049250313e-16,2.22619325498947e-16,0.1880968416785163,2.220446049250313e-16,2.6351869389133964e-09
Component_3,0.1914480208352255,0.02172713647750018,1.7074323845459388e-11,0.16840621037844378,0.16552962974271707,0.04501070254059786,2.220446049250313e-16,2.220446049250313e-16,0.10193217679099893,0.21696636271677391,2.220446049250313e-16,0.027360579913096282,0.5125407422078904,0.14906109601664802,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.28934886300499163,0.040404048872848014,2.220446049250313e-16,2.220446049250313e-16,0.12536862203947446,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.32662886767502664,0.2750114046491185,0.33228981333005664,0.08896296284123428,0.38078930751626217,0.0029754333812229963,0.13680044136402444,0.07319403443053867,2.220446049250313e-16,0.27226218364974447,1.2662325542338186e-06,2.220446049250313e-16,0.03719201208073436,0.16499684407942056,2.220446049250313e-16,0.19479586841578408,0.272079528377437,0.16456742703327334,0.14264091920566918,2.220446049250313e-16,2.220446049250313e-16,0.22503040548976638,0.2100302254682101,5.581146295102568e-16,0.10556848222345887,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.1304319763686592,2.220446049250313e-16,0.19979969331902497,2.220446049250313e-16,2.220446049250313e-16,0.1924602022466928,0.08896296284123428,2.220446049250313e-16,2.220446049250313e-16,0.31263303220673694,0.3257132548191159,0.1304319763686592,2.220446049250313e-16,2.220446049250313e-16,1.1054590558619715e-09,0.18927146388502228,2.220446049250313e-16,0.37274029221457217,0.2831703983853774,2.220446049250313e-16,0.10580693263336326
