,Sample_0,Sample_1,Sample_2,Sample_3,Sample_4,Sample_5,Sample_6,Sample_7,Sample_8,Sample_9,Sample_10,Sample_11,Sample_12,Sample_13,Sample_14,Sample_15,Sample_16,Sample_17,Sample_18,Sample_19,Sample_20,Sample_21,Sample_22,Sample_23,Sample_24,Sample_25,Sample_26,Sample_27,Sample_28,Sample_29,Sample_30,Sample_31,Sample_32,Sample_33,Sample_34,Sample_35,Sample_36,Sample_37,Sample_38,Sample_39,Sample_40,Sample_41,Sample_42,Sample_43,Sample_44,Sample_45,Sample_46,Sample_47,Sample_48,Sample_49,Sample_50,Sample_51,Sample_52,Sample_53,Sample_54,Sample_55,Sample_56,Sample_57,Sample_58,Sample_59,Sample_60,Sample_61,Sample_62,Sample_63,Sample_64,Sample_65,Sample_66,Sample_67,Sample_68,Sample_69,Sample_70,Sample_71,Sample_72,Sample_73,Sample_74,Sample_75
Component_0,0.3623755965235689,2.5261790574594152e-15,0.3392010538089979,2.1307081198307534e-11,6.01089032084168e-16,0.08285797425186454,0.1290489816502216,0.1290489816502216,0.16433041727555153,0.36235219116058315,0.1290489816502216,3.1677065810157744e-16,0.0014016950835267928,0.10123291740847572,1.6212890658626028e-15,0.1290489816502216,0.1290489816502216,0.1290489816502216,0.035666796119208366,0.16509290369937332,0.1290489816502216,0.6638105738044557,0.32119586101536035,0.7180680013278897,0.1290489816502216,0.1290489816502216,0.13624258360336877,5.713203450573609e-16,0.7106710675412575,6.68225735339217e-16,0.721954796461809,0.6239101501692381,1.942435665694229e-15,0.2665883389327562,0.19666920976105118,0.1290489816502216,0.5273845166006444,0.7382924480801741,3.2425781293575823e-15,4.777848483578872e-16,0.39956476281163616,0.1290489816502216,7.831284822366129e-16,0.5233277831531927,1.8711459471928592e-09,0.0009408374840815177,0.1290489816502216,1.6212890658626028e-15,0.11156196519082552,9.422459210162321e-06,0.03134658624255956,0.6952185011002109,0.1290489816502216,0.5705558209374376,0.5303932594267393,1.7023785956228604e-15,0.1290489816502216,3.244709098343634e-14,0.029531326515097225,0.1290489816502216,0.07761313421857967,0.721954796461809,0.37339680165083394,0.1290489816502216,7.516499792336421e-05,0.1056840388746101,1.7023785956228604e-15,0.1290489816502216,0.1290489816502216,0.019909913717251752,0.08995950372729739,0.1290489816502216,0.00010815405532092516,0.062453676730778854,0.1290489816502216,0.09835651661337311
Component_1,0.4347101841661726,0.0037467496710566397,0.43467750685659046,0.35669119474254435,6.01089032084168e-16,0.38220755112362187,0.23051013075266802,0.23051013075266802,0.1704362190168148,0.3169213663504715,0.23051013075266802,0.3056100799254492,0.17669913458587924,0.16240502165811826,1.6212890658626028e-15,0.23051013075266802,0.23051013075266802,0.23051013075266802,0.3708148473182747,0.7025698229913854,0.23051013075266802,4.3602030295107666e-16,0.4739482701933218,0.281931998563742,0.23051013075266802,0.23051013075266802,0.44346372449906263,0.15958454606033565,2.335702252386705e-16,6.68225735339217e-16,6.936906241374103e-16,0.1178121639196756,1.942435665694229e-15,0.39184595111959714,0.14192258153955,0.23051013075266802,0.29079668628978844,0.26170609263376954,3.2425781293575823e-15,0.5349783643154795,0.3249294937831121,0.23051013075266802,7.831284822366129e-16,3.890130751871887e-16,6.029564655665024e-16,7.914681697453188e-16,0.23051013075266802,1.6212890658626028e-15,0.3921056759455301,8.991038108128721e-16,0.6716180114678634,4.0449152676271806e-11,0.23051013075266802,4.040710073089758e-16,0.46960674049863493,1.7023785956228604e-15,0.23051013075266802,4.345049641904352e-16,0.38637679614796905,0.23051013075266802,0.3168205444348663,6.936906241374103e-16,0.40789306199283093,0.23051013075266802,0.42475667492478675,0.14131216418800502,1.7023785956228604e-15,0.23051013075266802,0.23051013075266802,0.6026060117238278,7.691212322842267e-16,0.23051013075266802,0.6735774966519221,0.39918803048187573,0.23051013075266802,0.755111416519285
Component_2,0.08842098168485285,0.7490658105837927,0.22612143919616398,0.2040890670441971,0.5519006416886231,0.46280251346516044,0.00807691142513105,0.008076911425131063,0.5057590089997871,0.11956951645439212,0.00807691142513105,0.6553570917844166,0.3870225786753526,0.49626632818114436,0.9999999992698314,0.00807691142513105,0.00807691142513105,0.00807691142513105,0.2506512995788344,7.272730905893394e-16,0.00807691142513105,0.3361894259991774,0.09582086038453824,3.0309414914829637e-16,0.00807691142513105,0.00807691142513105,0.4202936917654368,5.713203450573609e-16,4.257140465494209e-05,6.68225735339217e-16,0.00011558075517253737,1.5060603221262623e-16,0.9739710491197006,0.21594002141441634,0.5064416259047327,0.00807691142513105,2.1417309494644238e-16,2.558779640600965e-16,0.999999998539663,0.3849936615488886,0.12423090656809199,0.00807691142513105,0.31297500829513714,3.890130751871887e-16,0.5531213439721654,0.49062191689238827,0.00807691142513105,0.9999999992698314,0.32466381545839706,0.1495354347192721,0.2970354022034897,6.410539018201124e-16,0.00807691142513105,0.4294441788805842,2.2552775706468993e-12,1.7023785956228604e-15,0.00807691142513105,0.6090246882440057,0.5840918745049706,0.00807691142513105,0.3979354862364874,0.00011558075517253737,0.21871013627277597,0.00807691142513105,0.3655108263548088,0.35009758180887596,1.7023785956228604e-15,0.00807691142513105,0.00807691142513105,0.37748407350661,0.25443933151776654,0.00807691142513105,1.9489140787300232e-16,0.21487488612516478,0.00807691142513105,3.6494714396158623e-09
Component_3,0.11449323756560185,0.24718743860745823,2.0162276402272614e-11,0.4392197379311418,0.44809935804066925,0.07213196099909798,0.004798374500931972,0.004798374500931976,0.1594743545513951,0.20115692594183976,0.004798374500931972,0.039032828147473136,0.4348765915703942,0.2400957325911897,1.6212890658626028e-15,0.004798374500931972,0.004798374500931972,0.004798374500931972,0.3428670568651865,0.13233727298170594,0.004798374500931972,4.3602030295107666e-16,0.10903500831980806,2.406247035564554e-16,0.004798374500931972,0.004798374500931972,2.933908233360169e-16,0.8404154536823634,0.2892863609488966,0.9999999996990558,0.27792962247060715,0.25827768584325916,0.02602895000550033,0.125625688441399,0.15496658258294588,0.004798374500931972,0.18181879704278614,1.4591708189142922e-06,3.2425781293575823e-15,0.0800279739204562,0.15127483674547612,0.004798374500931972,0.6870249913521715,0.47667221667161064,0.4468786538851405,0.5084372452670838,0.004798374500931972,1.6212890658626028e-15,0.1716685433289605,0.8504551424165964,4.804632485490567e-16,0.30478149857063425,0.004798374500931972,4.040710073089758e-16,1.6069420454051035e-16,0.9999999992333116,0.004798374500931972,0.3909753115602778,6.288207552985991e-15,0.004798374500931972,0.20763083500218418,0.27792962247060715,1.8553804908225834e-16,0.004798374500931972,0.20965733365541928,0.4029062150048093,0.9999999992333116,0.004798374500931972,0.004798374500931972,9.650149782135455e-10,0.655601164408554,0.004798374500931972,0.326314349205212,0.3234834065479443,0.004798374500931972,0.14653206307938033
