,Sample_0,Sample_1,Sample_2,Sample_3,Sample_4,Sample_5,Sample_6,Sample_7,Sample_8,Sample_9,Sample_10,Sample_11,Sample_12,Sample_13,Sample_14,Sample_15,Sample_16,Sample_17,Sample_18,Sample_19,Sample_20,Sample_21,Sample_22,Sample_23,Sample_24,Sample_25,Sample_26,Sample_27,Sample_28,Sample_29,Sample_30,Sample_31,Sample_32,Sample_33,Sample_34,Sample_35,Sample_36,Sample_37,Sample_38,Sample_39,Sample_40,Sample_41,Sample_42,Sample_43,Sample_44,Sample_45,Sample_46,Sample_47,Sample_48,Sample_49,Sample_50,Sample_51,Sample_52,Sample_53,Sample_54,Sample_55,Sample_56,Sample_57,Sample_58,Sample_59,Sample_60,Sample_61,Sample_62,Sample_63,Sample_64,Sample_65,Sample_66,Sample_67,Sample_68,Sample_69,Sample_70,Sample_71,Sample_72,Sample_73,Sample_74,Sample_75
Component_0,0.36237559652356993,2.5261790574594065e-15,0.33920105380899845,2.1307081198307647e-11,6.010890320841668e-16,0.08285797425186457,2.2204263279028434e-06,2.2204263279028434e-06,0.16433041727555145,0.36235219116058387,2.2204263279028434e-06,3.1677065810157655e-16,0.0014016950835267867,0.10123291740847569,1.6212890658625959e-15,2.2204263279028434e-06,2.2204263279028434e-06,2.2204263279028434e-06,0.03566679611920841,0.165092903699374,2.2204263279028434e-06,0.6638105738044556,0.32119586101536135,0.7180680013278906,2.2204263279028434e-06,2.2204263279028434e-06,0.13624258360336897,5.71320345057361e-16,0.7106710675412585,6.682257353392171e-16,0.7219547964618102,0.6239101501692392,1.9424356656942213e-15,0.26658833893275674,0.19666920976105118,2.2204263279028434e-06,0.5273845166006458,0.7382924480801749,3.2425781293575685e-15,4.777848483578863e-16,0.39956476281163705,2.2204263279028434e-06,7.83128482236612e-16,0.523327783153194,1.8711459471928745e-09,0.0009408374840815186,2.2204263279028434e-06,1.6212890658625959e-15,0.11156196519082569,9.42245921016242e-06,0.0313465862425596,0.695218501100212,2.2204263279028434e-06,0.5705558209374377,0.5303932594267404,1.7023785956228616e-15,2.2204263279028434e-06,3.244709098343643e-14,0.029531326515097395,2.2204263279028434e-06,0.07761313421857977,0.7219547964618102,0.3733968016508346,2.2204263279028434e-06,7.516499792336486e-05,0.10568403887461014,1.7023785956228616e-15,2.2204263279028434e-06,2.2204263279028434e-06,0.019909913717251787,0.08995950372729765,2.2204263279028434e-06,0.00010815405532092554,0.062453676730778916,2.2204263279028434e-06,0.09835651661337358
Component_1,0.43471018416617174,0.003746749671056696,0.43467750685658935,0.35669119474254424,6.010890320841668e-16,0.38220755112362115,2.2204263279028434e-06,2.2204263279028434e-06,0.17043621901681438,0.3169213663504709,2.2204263279028434e-06,0.3056100799254484,0.17669913458587896,0.16240502165811802,1.6212890658625959e-15,2.2204263279028434e-06,2.2204263279028434e-06,2.2204263279028434e-06,0.3708148473182744,0.702569822991385,2.2204263279028434e-06,4.3602030295107464e-16,0.47394827019332075,0.281931998563741,2.2204263279028434e-06,2.2204263279028434e-06,0.4434637244990616,0.15958454606033565,2.3357022523866965e-16,6.682257353392171e-16,6.93690624137408e-16,0.11781216391967529,1.9424356656942213e-15,0.39184595111959647,0.14192258153954976,2.2204263279028434e-06,0.29079668628978766,0.2617060926337687,3.2425781293575685e-15,0.5349783643154788,0.3249294937831113,2.2204263279028434e-06,7.83128482236612e-16,3.8901307518718764e-16,6.029564655665011e-16,7.914681697453172e-16,2.2204263279028434e-06,1.6212890658625959e-15,0.39210567594552936,8.991038108128713e-16,0.6716180114678624,4.0449152676271043e-11,2.2204263279028434e-06,4.040710073089739e-16,0.4696067404986339,1.7023785956228616e-15,2.2204263279028434e-06,4.3450496419043426e-16,0.3863767961479676,2.2204263279028434e-06,0.31682054443486574,6.93690624137408e-16,0.4078930619928298,2.2204263279028434e-06,0.42475667492478614,0.14131216418800485,1.7023785956228616e-15,2.2204263279028434e-06,2.2204263279028434e-06,0.6026060117238269,7.691212322842255e-16,2.2204263279028434e-06,0.6735774966519223,0.39918803048187546,2.2204263279028434e-06,0.7551114165192847
Component_2,0.0884209816848531,0.7490658105837936,0.22612143919616462,0.20408906704419782,0.5519006416886242,0.46280251346516144,2.2204263279028434e-06,2.2204263279028434e-06,0.5057590089997881,0.1195695164543925,2.2204263279028434e-06,0.6553570917844175,0.38702257867535367,0.4962663281811453,0.9999999992698314,2.2204263279028434e-06,2.2204263279028434e-06,2.2204263279028434e-06,0.2506512995788352,7.272730905893388e-16,2.2204263279028434e-06,0.33618942599917745,0.0958208603845385,3.030941491482963e-16,2.2204263279028434e-06,2.2204263279028434e-06,0.4202936917654377,5.71320345057361e-16,4.257140465494113e-05,6.682257353392171e-16,0.00011558075517253124,1.5060603221262578e-16,0.9739710491197007,0.2159400214144169,0.5064416259047336,2.2204263279028434e-06,2.1417309494644125e-16,2.5587796406009555e-16,0.999999998539663,0.38499366154888953,0.12423090656809235,2.2204263279028434e-06,0.31297500829513814,3.8901307518718764e-16,0.5531213439721666,0.49062191689238926,2.2204263279028434e-06,0.9999999992698314,0.32466381545839795,0.1495354347192726,0.29703540220349056,6.410539018201101e-16,2.2204263279028434e-06,0.42944417888058417,2.2552775706469098e-12,1.7023785956228616e-15,2.2204263279028434e-06,0.6090246882440067,0.5840918745049718,2.2204263279028434e-06,0.3979354862364884,0.00011558075517253124,0.21871013627277652,2.2204263279028434e-06,0.36551082635480975,0.35009758180887685,1.7023785956228616e-15,2.2204263279028434e-06,2.2204263279028434e-06,0.37748407350661106,0.2544393315177673,2.2204263279028434e-06,1.94891407873002e-16,0.2148748861251655,2.2204263279028434e-06,3.6494714396158404e-09
Component_3,0.11449323756560158,0.24718743860745734,2.01622764022724e-11,0.43921973793114105,0.44809935804066814,0.07213196099909779,2.2204263279028434e-06,2.2204263279028434e-06,0.1594743545513946,0.20115692594183926,2.2204263279028434e-06,0.03903282814747301,0.4348765915703933,0.24009573259118897,1.6212890658625959e-15,2.2204263279028434e-06,2.2204263279028434e-06,2.2204263279028434e-06,0.3428670568651859,0.13233727298170572,2.2204263279028434e-06,4.3602030295107464e-16,0.1090350083198078,2.4062470355645445e-16,2.2204263279028434e-06,2.2204263279028434e-06,2.933908233360163e-16,0.8404154536823634,0.2892863609488956,0.9999999996990558,0.27792962247060615,0.2582776858432583,0.02602895000550027,0.12562568844139863,0.15496658258294527,2.2204263279028434e-06,0.18181879704278558,1.4591708189143174e-06,3.2425781293575685e-15,0.08002797392045591,0.15127483674547568,2.2204263279028434e-06,0.6870249913521707,0.47667221667160947,0.4468786538851393,0.5084372452670828,2.2204263279028434e-06,1.6212890658625959e-15,0.1716685433289602,0.8504551424165959,4.804632485490521e-16,0.3047814985706332,2.2204263279028434e-06,4.040710073089739e-16,1.6069420454050993e-16,0.9999999992333116,2.2204263279028434e-06,0.3909753115602768,6.288207552985977e-15,2.2204263279028434e-06,0.20763083500218366,0.27792962247060615,1.8553804908225782e-16,2.2204263279028434e-06,0.20965733365541894,0.4029062150048084,0.9999999992333116,2.2204263279028434e-06,2.2204263279028434e-06,9.650149782135203e-10,0.6556011644085529,2.2204263279028434e-06,0.3263143492052119,0.3234834065479438,2.2204263279028434e-06,0.14653206307938013
